Unique Key	Created Date	Closed Date	Agency	Agency Name	Complaint Type	Descriptor	Location Type	Incident Zip	Incident Address	Street Name	Cross Street 1	Cross Street 2	Intersection Street 1	Intersection Street 2	Address Type	City	Facility Type	Status	Due Date	Resolution Action Updated Date	Community Board	Borough	Latitude	Longitude
26457315	10/08/2013 02:12:54 PM	10/15/2013 04:11:55 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11212					EAST   98 STREET	NEWPORT STREET	INTERSECTION	BROOKLYN	N/A	Closed	10/22/2013 02:12:54 PM	10/15/2013 04:11:55 PM	16 BROOKLYN	BROOKLYN	40.6583930384	-73.9155679356
26457322	10/08/2013 11:18:52 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Senior Center	10023	141 WEST 73 STREET	WEST 73 STREET	COLUMBUS AVENUE	AMSTERDAM AVENUE			ADDRESS	NEW YORK	N/A	Open	11/22/2013 11:18:52 AM	10/08/2013 11:30:25 AM	07 MANHATTAN	MANHATTAN	40.7786234457	-73.9795272726
26456585	10/08/2013 11:13:43 AM	10/15/2013 04:03:18 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10451					WASHINGTON AVENUE	BROOK AVENUE	INTERSECTION	BRONX	N/A	Closed	10/22/2013 11:13:43 AM	10/15/2013 04:03:18 PM	03 BRONX	BRONX	40.8242136387	-73.9108446678
26447773	10/08/2013 01:25:23 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10034					ACADEMY STREET	VERMILYEA AVENUE	INTERSECTION	NEW YORK	N/A	Open	11/22/2013 01:25:23 AM	10/08/2013 09:32:28 AM	12 MANHATTAN	MANHATTAN	40.8653664778	-73.924383481
26451240	10/07/2013 09:19:38 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10030	301 WEST 135 STREET	WEST 135 STREET	8 AVENUE	EDGECOMBE AVENUE			ADDRESS	NEW YORK	N/A	Open	11/21/2013 09:19:38 PM	10/15/2013 04:00:05 PM	10 MANHATTAN	MANHATTAN	40.816594512	-73.946747761
26452172	10/07/2013 07:40:00 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10456	218 EAST 165 STREET	EAST 165 STREET	SHERIDAN AVENUE	SHERMAN AVENUE			ADDRESS	BRONX	N/A	Open	11/21/2013 07:40:00 PM	10/08/2013 09:29:11 AM	04 BRONX	BRONX	40.8300901442	-73.9183492703
26447137	10/07/2013 07:10:37 PM	10/15/2013 04:01:12 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11205	407 MYRTLE AVENUE	MYRTLE AVENUE	VANDERBILT AVENUE	CLINTON AVENUE			ADDRESS	BROOKLYN	N/A	Closed	10/21/2013 07:10:37 PM	10/15/2013 04:01:12 PM	02 BROOKLYN	BROOKLYN	40.6931358983	-73.969517799
26452997	10/07/2013 05:07:55 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10464	555 CITY ISLAND AVENUE	CITY ISLAND AVENUE	BEACH STREET	CROSS STREET			ADDRESS	BRONX	N/A	Open	11/21/2013 05:07:55 PM	10/15/2013 03:57:50 PM	10 BRONX	BRONX	40.85263402	-73.7895250344
26450291	10/07/2013 02:35:15 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10034	4973 BROADWAY	BROADWAY	ISHAM STREET	WEST 212 STREET			ADDRESS	NEW YORK	N/A	Open	11/21/2013 02:35:15 PM	10/15/2013 03:58:54 PM	12 MANHATTAN	MANHATTAN	40.8681957137	-73.919517315
26449351	10/07/2013 11:58:40 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11423	195-44 WOODHULL AVENUE	WOODHULL AVENUE	195 PLACE	196 STREET			ADDRESS	HOLLIS	N/A	Open	11/21/2013 11:58:40 AM	10/07/2013 12:53:19 PM	12 QUEENS	QUEENS	40.7123723977	-73.7641264374
26449470	10/07/2013 11:12:43 AM	10/07/2013 11:53:27 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10304	2071 CLOVE ROAD	CLOVE ROAD	GILES PLACE	NYCTA SUBWAY			ADDRESS	STATEN ISLAND	N/A	Closed	10/21/2013 11:12:43 AM	10/07/2013 11:53:27 AM	02 STATEN ISLAND	STATEN ISLAND	40.6039616792	-74.0836573808
26449478	10/07/2013 02:49:34 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11205	339 MYRTLE AVENUE	MYRTLE AVENUE	CARLTON AVENUE	ADELPHI STREET			ADDRESS	BROOKLYN	N/A	Open	11/21/2013 02:49:34 AM	10/15/2013 03:56:47 PM	02 BROOKLYN	BROOKLYN	40.6932519907	-73.9727560122
26441475	10/05/2013 12:50:18 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10036	614 9 AVENUE	9 AVENUE	WEST 43 STREET	WEST 44 STREET			ADDRESS	NEW YORK	N/A	Open	11/19/2013 12:50:18 PM	10/15/2013 11:49:19 AM	04 MANHATTAN	MANHATTAN	40.7594859039	-73.9918493587
26436327	10/04/2013 02:01:56 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Food Cart Vendor	11237					PALMETTO STREET	MYRTLE AVENUE	INTERSECTION	BROOKLYN	N/A	Open	11/18/2013 02:01:56 PM	10/04/2013 03:36:55 PM	04 BROOKLYN	BROOKLYN	40.6995310542	-73.9110366523
26433611	10/04/2013 01:06:53 PM	10/15/2013 11:47:06 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11236	10323 GLENWOOD ROAD	GLENWOOD ROAD	EAST 103 STREET	EAST 104 STREET			ADDRESS	BROOKLYN	N/A	Closed	10/18/2013 01:06:53 PM	10/15/2013 11:47:06 AM	18 BROOKLYN	BROOKLYN	40.6481871237	-73.8976670899
26434608	10/04/2013 11:53:22 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Food Cart Vendor	10001					BROADWAY	WEST   31 STREET	INTERSECTION	NEW YORK	N/A	Open	11/18/2013 11:33:14 AM	10/04/2013 11:56:47 AM	05 MANHATTAN	MANHATTAN	40.7475349733	-73.988306758
26438854	10/04/2013 11:33:14 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Food Cart Vendor	10001					BROADWAY	WEST   31 STREET	INTERSECTION	NEW YORK	N/A	Open	11/18/2013 11:33:14 AM	10/04/2013 11:56:59 AM	05 MANHATTAN	MANHATTAN	40.7475349733	-73.988306758
26439331	10/04/2013 09:20:14 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10013	148 HESTER STREET	HESTER STREET	BOWERY	ELIZABETH STREET			ADDRESS	NEW YORK	N/A	Open	11/18/2013 09:20:14 AM	10/15/2013 11:44:55 AM	02 MANHATTAN	MANHATTAN	40.7174969077	-73.9960751501
26438026	10/04/2013 06:25:52 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11234	2240 FLATBUSH AVENUE	FLATBUSH AVENUE	SCHENECTADY AVENUE	EAST 48 STREET			ADDRESS	BROOKLYN	N/A	Open	11/18/2013 06:25:52 AM	10/15/2013 11:43:45 AM	18 BROOKLYN	BROOKLYN	40.6153829954	-73.9289024749
26430024	10/03/2013 10:01:35 PM	10/10/2013 03:40:16 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	10013	103 MOTT STREET	MOTT STREET	CANAL STREET	HESTER STREET			ADDRESS	NEW YORK	N/A	Closed	10/15/2013 06:22:55 PM	10/10/2013 03:40:08 PM	02 MANHATTAN	MANHATTAN	40.7173185372	-73.9974603981
26432673	10/03/2013 09:34:10 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	11220					54 STREET	8 AVENUE	INTERSECTION	BROOKLYN	N/A	Open	11/17/2013 09:34:10 PM	10/15/2013 11:40:25 AM	07 BROOKLYN	BROOKLYN	40.6388782658	-74.0060424802
26425981	10/03/2013 06:31:52 PM	10/04/2013 12:06:34 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11207	394 NEW LOTS AVENUE	NEW LOTS AVENUE	PENNSYLVANIA AVENUE	NEW JERSEY AVENUE			ADDRESS	BROOKLYN	N/A	Closed	10/17/2013 06:31:52 PM	10/04/2013 12:06:34 PM	05 BROOKLYN	BROOKLYN	40.6619834084	-73.8927439422
26427997	10/03/2013 04:04:30 PM	10/03/2013 04:37:05 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11385	66-81 FOREST AVENUE	FOREST AVENUE	PUTNAM AVENUE	PUTNAM AVENUE			ADDRESS	RIDGEWOOD	N/A	Closed	10/17/2013 04:04:30 PM	10/03/2013 04:37:05 PM	05 QUEENS	QUEENS	40.705109394	-73.9020917297
26428690	10/03/2013 01:28:36 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10025	2896 BROADWAY	BROADWAY	WEST 112 STREET	WEST 113 STREET			ADDRESS	NEW YORK	N/A	Open	11/17/2013 01:28:36 PM	10/03/2013 03:44:37 PM	09 MANHATTAN	MANHATTAN	40.8059740457	-73.9653735079
26427649	10/03/2013 12:00:36 PM	10/03/2013 03:42:26 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11239	1380 PENNSYLVANIA AVENUE	PENNSYLVANIA AVENUE	TWIN PINES DRIVE	SCHROEDERS AVENUE			ADDRESS	BROOKLYN	N/A	Closed	10/17/2013 12:00:36 PM	10/03/2013 03:42:26 PM	05 BROOKLYN	BROOKLYN	40.6478727261	-73.8817971538
26426829	10/03/2013 09:47:34 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10022	988 2 AVENUE	2 AVENUE	EAST 52 STREET	EAST 53 STREET			ADDRESS	NEW YORK	N/A	Open	11/17/2013 09:47:34 AM	10/15/2013 11:39:12 AM	06 MANHATTAN	MANHATTAN	40.7563223944	-73.9674567345
26423546	10/02/2013 08:16:05 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10036	1540 BROADWAY	BROADWAY	AVENUE OF THE AMERICAS	7 AVENUE			ADDRESS	NEW YORK	N/A	Open	11/16/2013 08:16:05 PM	10/03/2013 09:23:11 AM	05 MANHATTAN	MANHATTAN	40.7579674119	-73.9853089664
26424112	10/02/2013 08:02:18 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11374	98-95 QUEENS BOULEVARD	QUEENS BOULEVARD	66 AVENUE	66 ROAD			ADDRESS	REGO PARK	N/A	Open	11/16/2013 08:02:18 PM	10/11/2013 12:08:24 PM	06 QUEENS	QUEENS	40.7275204064	-73.8552348945
26421637	10/02/2013 04:35:13 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	10011	202 8 AVENUE	8 AVENUE	WEST 20 STREET	WEST 21 STREET			ADDRESS	NEW YORK	N/A	Open	11/16/2013 04:35:13 PM	10/03/2013 09:11:51 AM	04 MANHATTAN	MANHATTAN	40.7436105748	-73.9997004685
26423594	10/02/2013 03:11:47 PM	10/10/2013 03:40:16 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	10013	103 MOTT STREET	MOTT STREET	CANAL STREET	HESTER STREET			ADDRESS	NEW YORK	N/A	Closed	10/15/2013 06:22:55 PM	10/10/2013 03:40:08 PM	02 MANHATTAN	MANHATTAN	40.7173185372	-73.9974603981
26423343	10/02/2013 03:06:38 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Food Cart Vendor	11220					57 STREET	8 AVENUE	INTERSECTION	BROOKLYN	N/A	Open	11/16/2013 03:06:38 PM	10/11/2013 11:38:48 AM	07 BROOKLYN	BROOKLYN	40.6371956068	-74.0077862078
26425281	10/02/2013 02:19:15 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11218	534 CONEY ISLAND AVENUE	CONEY ISLAND AVENUE	HINCKLEY PLACE	BEVERLY ROAD			ADDRESS	BROOKLYN	N/A	Open	11/16/2013 02:19:15 PM	10/02/2013 04:01:32 PM	12 BROOKLYN	BROOKLYN	40.6444163094	-73.9702931768
26420870	10/02/2013 11:28:34 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10012	5 BLEECKER STREET	BLEECKER STREET	BOWERY	ELIZABETH STREET			ADDRESS	NEW YORK	N/A	Open	11/16/2013 11:28:34 AM	10/02/2013 11:57:33 AM	02 MANHATTAN	MANHATTAN	40.7253357653	-73.9925678844
26418985	10/02/2013 09:56:39 AM	10/10/2013 03:40:16 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	10013	103 MOTT STREET	MOTT STREET	CANAL STREET	HESTER STREET			ADDRESS	NEW YORK	N/A	Closed	10/15/2013 06:22:55 PM	10/10/2013 03:40:08 PM	02 MANHATTAN	MANHATTAN	40.7173185372	-73.9974603981
26420726	10/02/2013 09:26:52 AM	10/10/2013 03:40:16 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	10013	103 MOTT STREET	MOTT STREET	CANAL STREET	HESTER STREET			ADDRESS	NEW YORK	N/A	Closed	10/15/2013 06:22:55 PM	10/10/2013 03:40:08 PM	02 MANHATTAN	MANHATTAN	40.7173185372	-73.9974603981
26424895	10/02/2013 09:00:37 AM	10/10/2013 03:40:16 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	10013	103 MOTT STREET	MOTT STREET	CANAL STREET	HESTER STREET			ADDRESS	NEW YORK	N/A	Closed	10/15/2013 06:22:55 PM	10/10/2013 03:40:08 PM	02 MANHATTAN	MANHATTAN	40.7173185372	-73.9974603981
26416723	10/01/2013 06:22:55 PM	10/10/2013 03:40:16 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	10013	103 MOTT STREET	MOTT STREET	CANAL STREET	HESTER STREET			ADDRESS	NEW YORK	N/A	Closed	10/15/2013 06:22:55 PM	10/10/2013 03:40:16 PM	02 MANHATTAN	MANHATTAN	40.7173185372	-73.9974603981
26414824	10/01/2013 11:58:48 AM	10/10/2013 03:28:17 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11216	706 NOSTRAND AVENUE	NOSTRAND AVENUE	ST MARKS AVENUE	PROSPECT PLACE			ADDRESS	BROOKLYN	N/A	Closed	10/15/2013 11:58:48 AM	10/10/2013 03:28:17 PM	08 BROOKLYN	BROOKLYN	40.6745332728	-73.9500733151
26417534	10/01/2013 10:44:23 AM	10/01/2013 11:48:47 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	10013	103 MOTT STREET	MOTT STREET	CANAL STREET	HESTER STREET			ADDRESS	NEW YORK	N/A	Closed	10/15/2013 10:44:23 AM	10/01/2013 11:48:47 AM	02 MANHATTAN	MANHATTAN	40.7173185372	-73.9974603981
26412440	10/01/2013 09:32:41 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11213	1664 BERGEN STREET	BERGEN STREET	ROCHESTER AVENUE	KINGSBOROUGH 1 WALK			ADDRESS	BROOKLYN	N/A	Open	11/15/2013 09:32:41 AM	10/10/2013 03:40:13 PM	08 BROOKLYN	BROOKLYN	40.6748643653	-73.9275087859
26417295	10/01/2013 08:36:44 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10028					1 AVENUE	EAST   81 STREET	INTERSECTION	NEW YORK	N/A	Open	11/15/2013 08:36:44 AM	10/10/2013 03:37:04 PM	08 MANHATTAN	MANHATTAN	40.7736554116	-73.9517247923
26413043	10/01/2013 03:11:55 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10029	209 EAST 116 STREET	EAST 116 STREET	3 AVENUE	2 AVENUE			ADDRESS	NEW YORK	N/A	Open	11/15/2013 03:11:55 AM	10/01/2013 09:37:04 AM	11 MANHATTAN	MANHATTAN	40.7977594106	-73.9395537773
26411300	09/30/2013 11:51:11 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	10011					7 AVENUE	WEST   12 STREET	INTERSECTION	NEW YORK	N/A	Open	11/14/2013 11:51:11 PM	10/01/2013 09:28:27 AM	02 MANHATTAN	MANHATTAN	40.7372290264	-74.0006459156
26407936	09/30/2013 08:24:28 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10017	766 2 AVENUE	2 AVENUE	EAST 40 STREET	EAST 41 STREET			ADDRESS	NEW YORK	N/A	Open	11/14/2013 08:24:28 PM	10/07/2013 12:47:55 PM	06 MANHATTAN	MANHATTAN	40.7490611686	-73.9727512343
26405034	09/30/2013 07:46:44 PM	10/01/2013 10:31:46 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10029	1 AVENUE	1 AVENUE	EAST 115 STREET	EAST 116 STREET			BLOCKFACE	NEW YORK	N/A	Closed	10/14/2013 07:46:44 PM	10/01/2013 10:31:46 AM	11 MANHATTAN	MANHATTAN	40.7956575865	-73.9356623432
26408483	09/30/2013 05:01:12 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Food Cart Vendor	11103					BROADWAY	41 STREET	INTERSECTION	ASTORIA	N/A	Open	11/14/2013 05:01:12 PM	10/01/2013 09:40:23 AM	01 QUEENS	QUEENS	40.7586007917	-73.9182022788
26405705	09/30/2013 04:03:48 PM	09/30/2013 04:31:58 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11434					MERRICK BOULEVARD	125 AVENUE	INTERSECTION	JAMAICA	N/A	Closed	10/14/2013 04:03:48 PM	09/30/2013 04:31:58 PM	12 QUEENS	QUEENS	40.6823781549	-73.7671566007
26406551	09/30/2013 03:04:08 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10003	20 EAST 14 STREET	EAST 14 STREET	5 AVENUE	UNION SQUARE WEST			ADDRESS	NEW YORK	N/A	Open	11/14/2013 03:04:08 PM	10/07/2013 12:43:38 PM	02 MANHATTAN	MANHATTAN	40.7355874302	-73.9926316917
26406805	09/30/2013 01:30:55 PM	09/30/2013 04:14:48 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11223	2030 OCEAN PARKWAY	OCEAN PARKWAY	AVENUE T	AVENUE U			ADDRESS	BROOKLYN	N/A	Closed	10/14/2013 01:30:55 PM	09/30/2013 04:14:48 PM	15 BROOKLYN	BROOKLYN	40.5992632303	-73.9657615883
26410661	09/30/2013 10:49:53 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11432	170-16A HILLSIDE AVENUE	HILLSIDE AVENUE	170 STREET	171 STREET			ADDRESS	JAMAICA	N/A	Open	11/14/2013 10:49:53 AM	09/30/2013 11:16:58 AM	12 QUEENS	QUEENS	40.711157606	-73.7917536575
26401554	09/29/2013 10:53:01 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Cafeteria - College/University	11367	65-30 KISSENA BOULEVARD	KISSENA BOULEVARD	65 AVENUE	DRIVEWAY			ADDRESS	FLUSHING	N/A	Open	11/13/2013 10:53:01 PM	10/07/2013 12:20:12 PM	08 QUEENS	QUEENS	40.7367066683	-73.8147029214
26403047	09/29/2013 04:00:44 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11224	2828 NEPTUNE AVENUE	NEPTUNE AVENUE	WEST 28 STREET	WEST 29 STREET			ADDRESS	BROOKLYN	N/A	Open	11/13/2013 04:00:44 PM	09/30/2013 11:11:14 AM	13 BROOKLYN	BROOKLYN	40.5778313362	-73.9951257959
26401252	09/29/2013 01:27:30 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11201	76 HENRY STREET	HENRY STREET	ORANGE STREET	PINEAPPLE STREET			ADDRESS	BROOKLYN	N/A	Open	11/13/2013 01:27:30 PM	09/30/2013 11:14:39 AM	02 BROOKLYN	BROOKLYN	40.6985523728	-73.9924987427
26403761	09/29/2013 01:23:28 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10472	1014 CASTLE HILL AVENUE	CASTLE HILL AVENUE	BRUCKNER BOULEVARD	CHATTERTON AVENUE			ADDRESS	BRONX	N/A	Open	11/13/2013 01:23:28 PM	10/07/2013 12:16:53 PM	09 BRONX	BRONX	40.8279630971	-73.8501057662
26403723	09/29/2013 12:27:12 PM	10/07/2013 12:19:00 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11230	1523 AVENUE J	AVENUE J	NYCTA SUBWAY	EAST 16 STREET			ADDRESS	BROOKLYN	N/A	Closed	10/13/2013 12:27:12 PM	10/07/2013 12:19:01 PM	14 BROOKLYN	BROOKLYN	40.6252548339	-73.9607625147
26402992	09/29/2013 11:12:21 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11101	24-20 JACKSON AVENUE	JACKSON AVENUE	PEARSON STREET	COURT SQUARE			ADDRESS	LONG ISLAND CITY	N/A	Open	11/13/2013 11:12:21 AM	09/30/2013 01:19:34 PM	02 QUEENS	QUEENS	40.7463117164	-73.9444075913
26400077	09/28/2013 07:55:57 PM	10/07/2013 12:16:51 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Food Cart Vendor	11105					20 AVENUE	STEINWAY STREET	INTERSECTION	ASTORIA	N/A	Closed	10/12/2013 07:55:57 PM	10/07/2013 12:16:51 PM	01 QUEENS	QUEENS	40.7764533878	-73.9016618793
26397929	09/28/2013 05:05:47 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10030	100 WEST 143 STREET	WEST 143 STREET	LENOX AVENUE	7 AVENUE			ADDRESS	NEW YORK	N/A	Open	11/12/2013 05:05:47 PM	10/07/2013 12:14:40 PM	10 MANHATTAN	MANHATTAN	40.8192000084	-73.9373340386
26397221	09/28/2013 03:49:32 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11212	704 RALPH AVENUE	RALPH AVENUE	EAST NEW YORK AVENUE	SUTTER AVENUE			ADDRESS	BROOKLYN	N/A	Open	11/12/2013 03:49:32 PM	09/30/2013 10:55:50 AM	16 BROOKLYN	BROOKLYN	40.6655617173	-73.9223859578
26397310	09/28/2013 01:49:08 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10475					BAYCHESTER AVENUE	BARTOW AVENUE	INTERSECTION	BRONX	N/A	Open	11/12/2013 01:49:08 PM	10/07/2013 12:13:34 PM	10 BRONX	BRONX	40.8687708023	-73.8317332504
26397258	09/28/2013 01:48:53 PM	09/30/2013 10:47:59 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10033	825 WEST 181 STREET	WEST 181 STREET	PINEHURST AVENUE	CABRINI BOULEVARD			ADDRESS	NEW YORK	N/A	Closed	10/12/2013 01:48:53 PM	09/30/2013 10:47:59 AM	12 MANHATTAN	MANHATTAN	40.8512621339	-73.9394834684
26399915	09/28/2013 10:36:09 AM	09/30/2013 01:13:11 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	10458	277 EAST 198 STREET	EAST 198 STREET	BRIGGS AVENUE	BAINBRIDGE AVENUE			ADDRESS	BRONX	N/A	Closed	10/12/2013 10:36:09 AM	09/30/2013 01:13:11 PM	07 BRONX	BRONX	40.8688288706	-73.8887404725
26394236	09/27/2013 07:05:32 PM	09/30/2013 01:10:01 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11372	81-23 37 AVENUE	37 AVENUE	81 STREET	82 STREET			ADDRESS	JACKSON HEIGHTS	N/A	Closed	10/11/2013 07:05:32 PM	09/30/2013 01:10:01 PM	03 QUEENS	QUEENS	40.749687636	-73.884954959
26394170	09/27/2013 03:57:39 PM	10/07/2013 12:12:25 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11224	1612 NEPTUNE AVENUE	NEPTUNE AVENUE	WEST 16 STREET	CROPSEY AVENUE			ADDRESS	BROOKLYN	N/A	Closed	10/11/2013 03:57:39 PM	10/07/2013 12:12:25 PM	13 BROOKLYN	BROOKLYN	40.5790188784	-73.9843871498
26393924	09/27/2013 01:16:39 PM	10/07/2013 12:11:18 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Food Cart Vendor	10019					WEST   52 STREET	8 AVENUE	INTERSECTION	NEW YORK	N/A	Closed	10/11/2013 01:16:39 PM	10/07/2013 12:11:19 PM	04 MANHATTAN	MANHATTAN	40.7635447156	-73.9851922196
26392361	09/27/2013 12:20:13 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10039	2529 ADAM CLAYTON POWELL JR BOULEVARD	ADAM CLAYTON POWELL JR BOULEVARD	WEST 146 STREET	WEST 147 STREET			ADDRESS	NEW YORK	N/A	Open	11/11/2013 12:20:13 PM	09/27/2013 01:14:57 PM	10 MANHATTAN	MANHATTAN	40.8225820605	-73.9383714254
26391841	09/27/2013 12:13:16 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	10027	2960 BROADWAY	BROADWAY	WEST 116 STREET	WEST 120 STREET			ADDRESS	NEW YORK	N/A	Open	11/11/2013 12:13:16 PM	09/27/2013 01:10:38 PM	09 MANHATTAN	MANHATTAN	40.8081940274	-73.9637468114
