GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36081008100,36081008100,"Census Tract 81, Queens County, New York",389,50,121,42,268,51
1400000US36081008300,36081008300,"Census Tract 83, Queens County, New York",1225,75,148,52,1077,84
1400000US36081008500,36081008500,"Census Tract 85, Queens County, New York",331,53,37,20,294,52
1400000US36081008600,36081008600,"Census Tract 86, Queens County, New York",821,79,559,93,262,84
1400000US36081008700,36081008700,"Census Tract 87, Queens County, New York",1534,78,13,17,1521,83
1400000US36081008800,36081008800,"Census Tract 88, Queens County, New York",1154,82,808,96,346,98
1400000US36081009100,36081009100,"Census Tract 91, Queens County, New York",1178,124,340,98,838,113
1400000US36081009400,36081009400,"Census Tract 94, Queens County, New York",907,54,377,69,530,79
1400000US36081009500,36081009500,"Census Tract 95, Queens County, New York",1004,53,240,66,764,76
1400000US36081009600,36081009600,"Census Tract 96, Queens County, New York",933,85,619,96,314,98
1400000US36081009700,36081009700,"Census Tract 97, Queens County, New York",1454,106,504,128,950,141
1400000US36081009800,36081009800,"Census Tract 98, Queens County, New York",750,67,340,84,410,75
1400000US36081009900,36081009900,"Census Tract 99, Queens County, New York",0,11,0,11,0,11
1400000US36081010000,36081010000,"Census Tract 100, Queens County, New York",976,88,720,126,256,102
1400000US36081010100,36081010100,"Census Tract 101, Queens County, New York",1052,69,306,80,746,87
1400000US36081010200,36081010200,"Census Tract 102, Queens County, New York",751,79,400,73,351,86
1400000US36081010300,36081010300,"Census Tract 103, Queens County, New York",1801,141,336,99,1465,141
1400000US36081010400,36081010400,"Census Tract 104, Queens County, New York",943,71,567,109,376,107
1400000US36081010500,36081010500,"Census Tract 105, Queens County, New York",1694,72,184,88,1510,98
1400000US36081010600,36081010600,"Census Tract 106, Queens County, New York",873,55,495,79,378,75
1400000US36081010701,36081010701,"Census Tract 107.01, Queens County, New York",0,11,0,11,0,11
1400000US36081010800,36081010800,"Census Tract 108, Queens County, New York",842,55,445,68,397,68
1400000US36081011000,36081011000,"Census Tract 110, Queens County, New York",806,69,401,88,405,79
1400000US36081011100,36081011100,"Census Tract 111, Queens County, New York",1166,109,378,90,788,111
1400000US36081011200,36081011200,"Census Tract 112, Queens County, New York",633,59,278,60,355,71
1400000US36081011300,36081011300,"Census Tract 113, Queens County, New York",1859,105,539,115,1320,151
1400000US36081011400,36081011400,"Census Tract 114, Queens County, New York",328,52,91,59,237,66
1400000US36081011500,36081011500,"Census Tract 115, Queens County, New York",1030,105,149,71,881,100
1400000US36081011600,36081011600,"Census Tract 116, Queens County, New York",615,51,294,56,321,69
1400000US36081011700,36081011700,"Census Tract 117, Queens County, New York",1636,104,388,106,1248,141
1400000US36081011800,36081011800,"Census Tract 118, Queens County, New York",701,48,275,53,426,64
1400000US36081011900,36081011900,"Census Tract 119, Queens County, New York",703,49,115,43,588,56
1400000US36081012000,36081012000,"Census Tract 120, Queens County, New York",606,43,333,63,273,66
1400000US36081012100,36081012100,"Census Tract 121, Queens County, New York",872,62,234,51,638,71
1400000US36081012200,36081012200,"Census Tract 122, Queens County, New York",885,66,411,73,474,90
1400000US36081012301,36081012301,"Census Tract 123.01, Queens County, New York",1144,86,425,95,719,97
1400000US36081012400,36081012400,"Census Tract 124, Queens County, New York",857,70,318,62,539,90
1400000US36081012500,36081012500,"Census Tract 125, Queens County, New York",676,64,153,49,523,72
1400000US36081012601,36081012601,"Census Tract 126.01, Queens County, New York",760,49,280,56,480,61
1400000US36081012602,36081012602,"Census Tract 126.02, Queens County, New York",747,65,392,70,355,76
1400000US36081012800,36081012800,"Census Tract 128, Queens County, New York",659,66,331,82,328,78
1400000US36081013000,36081013000,"Census Tract 130, Queens County, New York",533,50,181,61,352,65
1400000US36081013200,36081013200,"Census Tract 132, Queens County, New York",604,47,225,56,379,56
1400000US36081013400,36081013400,"Census Tract 134, Queens County, New York",2593,142,839,150,1754,183
1400000US36081013500,36081013500,"Census Tract 135, Queens County, New York",636,60,348,80,288,73
1400000US36081013600,36081013600,"Census Tract 136, Queens County, New York",890,48,407,67,483,71
1400000US36081013700,36081013700,"Census Tract 137, Queens County, New York",730,55,220,58,510,65
1400000US36081013800,36081013800,"Census Tract 138, Queens County, New York",1372,71,440,109,932,122
1400000US36081014000,36081014000,"Census Tract 140, Queens County, New York",1408,98,497,106,911,127
1400000US36081014100,36081014100,"Census Tract 141, Queens County, New York",726,36,68,39,658,46
1400000US36081014201,36081014201,"Census Tract 142.01, Queens County, New York",1173,90,386,91,787,104
1400000US36081014202,36081014202,"Census Tract 142.02, Queens County, New York",567,49,264,54,303,65
1400000US36081014300,36081014300,"Census Tract 143, Queens County, New York",1644,87,226,74,1418,108
1400000US36081014400,36081014400,"Census Tract 144, Queens County, New York",541,55,213,51,328,72
1400000US36081014500,36081014500,"Census Tract 145, Queens County, New York",868,71,227,61,641,84
1400000US36081014700,36081014700,"Census Tract 147, Queens County, New York",1401,82,248,85,1153,109
1400000US36081014800,36081014800,"Census Tract 148, Queens County, New York",512,65,289,74,223,71
1400000US36081014900,36081014900,"Census Tract 149, Queens County, New York",928,82,95,57,833,93
1400000US36081015000,36081015000,"Census Tract 150, Queens County, New York",631,42,427,64,204,63
1400000US36081015100,36081015100,"Census Tract 151, Queens County, New York",1175,68,301,82,874,102
1400000US36081015200,36081015200,"Census Tract 152, Queens County, New York",769,44,353,80,416,71
1400000US36081015300,36081015300,"Census Tract 153, Queens County, New York",920,73,164,41,756,81
1400000US36081015400,36081015400,"Census Tract 154, Queens County, New York",586,59,315,74,271,70
1400000US36081015500,36081015500,"Census Tract 155, Queens County, New York",943,61,162,43,781,64
1400000US36081015600,36081015600,"Census Tract 156, Queens County, New York",852,49,447,80,405,75
1400000US36081015700,36081015700,"Census Tract 157, Queens County, New York",714,21,11,11,703,27
1400000US36081015801,36081015801,"Census Tract 158.01, Queens County, New York",985,93,554,114,431,118
1400000US36081015802,36081015802,"Census Tract 158.02, Queens County, New York",1267,78,632,118,635,131
1400000US36081015900,36081015900,"Census Tract 159, Queens County, New York",1958,94,228,83,1730,116
1400000US36081016100,36081016100,"Census Tract 161, Queens County, New York",805,49,127,38,678,61
1400000US36081016300,36081016300,"Census Tract 163, Queens County, New York",1746,66,146,53,1600,85
1400000US36081016400,36081016400,"Census Tract 164, Queens County, New York",905,53,640,78,265,76
1400000US36081016600,36081016600,"Census Tract 166, Queens County, New York",970,101,429,95,541,92
1400000US36081016800,36081016800,"Census Tract 168, Queens County, New York",914,55,704,82,210,69
1400000US36081016900,36081016900,"Census Tract 169, Queens County, New York",2281,170,683,155,1598,190
1400000US36081017000,36081017000,"Census Tract 170, Queens County, New York",730,57,497,59,233,58
1400000US36081017100,36081017100,"Census Tract 171, Queens County, New York",0,11,0,11,0,11
1400000US36081017200,36081017200,"Census Tract 172, Queens County, New York",596,59,453,67,143,56
1400000US36081017400,36081017400,"Census Tract 174, Queens County, New York",746,37,545,58,201,66
1400000US36081017600,36081017600,"Census Tract 176, Queens County, New York",634,38,412,62,222,61
1400000US36081017800,36081017800,"Census Tract 178, Queens County, New York",608,38,431,60,177,70
1400000US36081017900,36081017900,"Census Tract 179, Queens County, New York",420,41,23,16,397,46
1400000US36081018000,36081018000,"Census Tract 180, Queens County, New York",363,43,209,59,154,48
1400000US36081018101,36081018101,"Census Tract 181.01, Queens County, New York",1739,72,52,36,1687,74
1400000US36081018102,36081018102,"Census Tract 181.02, Queens County, New York",1870,104,286,87,1584,123
1400000US36081018200,36081018200,"Census Tract 182, Queens County, New York",656,50,518,67,138,54
1400000US36081018300,36081018300,"Census Tract 183, Queens County, New York",2587,120,567,151,2020,152
1400000US36081018401,36081018401,"Census Tract 184.01, Queens County, New York",642,42,396,68,246,71
1400000US36081018402,36081018402,"Census Tract 184.02, Queens County, New York",608,54,500,65,108,41
1400000US36081018501,36081018501,"Census Tract 185.01, Queens County, New York",1653,69,453,103,1200,117
1400000US36081018502,36081018502,"Census Tract 185.02, Queens County, New York",1459,110,203,64,1256,117
1400000US36081018600,36081018600,"Census Tract 186, Queens County, New York",473,53,327,60,146,52
1400000US36081018700,36081018700,"Census Tract 187, Queens County, New York",1008,83,443,84,565,98
1400000US36081018800,36081018800,"Census Tract 188, Queens County, New York",403,25,276,51,127,50
1400000US36081018900,36081018900,"Census Tract 189, Queens County, New York",1390,87,228,82,1162,100
1400000US36081019000,36081019000,"Census Tract 190, Queens County, New York",635,49,477,73,158,60
1400000US36081019200,36081019200,"Census Tract 192, Queens County, New York",601,67,451,73,150,62
1400000US36081019400,36081019400,"Census Tract 194, Queens County, New York",777,45,524,76,253,70
1400000US36081019600,36081019600,"Census Tract 196, Queens County, New York",711,80,362,75,349,90
1400000US36081019800,36081019800,"Census Tract 198, Queens County, New York",821,60,271,48,550,73
1400000US36081019900,36081019900,"Census Tract 199, Queens County, New York",263,77,81,60,182,57
1400000US36081020200,36081020200,"Census Tract 202, Queens County, New York",455,29,342,60,113,46
1400000US36081020400,36081020400,"Census Tract 204, Queens County, New York",617,48,163,54,454,64
1400000US36081020500,36081020500,"Census Tract 205, Queens County, New York",336,46,128,58,208,54
1400000US36081020600,36081020600,"Census Tract 206, Queens County, New York",466,58,262,72,204,56
1400000US36081020800,36081020800,"Census Tract 208, Queens County, New York",709,50,308,72,401,77
1400000US36081021200,36081021200,"Census Tract 212, Queens County, New York",659,57,130,52,529,67
1400000US36081021400,36081021400,"Census Tract 214, Queens County, New York",2200,107,524,141,1676,174
1400000US36081021600,36081021600,"Census Tract 216, Queens County, New York",1889,81,622,121,1267,130
1400000US36081021900,36081021900,"Census Tract 219, Queens County, New York",4,5,4,5,0,11
1400000US36081022001,36081022001,"Census Tract 220.01, Queens County, New York",2716,133,696,164,2020,184
1400000US36081022002,36081022002,"Census Tract 220.02, Queens County, New York",2472,154,1144,192,1328,179
1400000US36081022900,36081022900,"Census Tract 229, Queens County, New York",0,11,0,11,0,11
1400000US36081023000,36081023000,"Census Tract 230, Queens County, New York",503,63,332,73,171,64
1400000US36081023200,36081023200,"Census Tract 232, Queens County, New York",1747,95,803,129,944,124
1400000US36081023500,36081023500,"Census Tract 235, Queens County, New York",2696,109,196,96,2500,155
1400000US36081023600,36081023600,"Census Tract 236, Queens County, New York",786,43,183,41,603,59
1400000US36081023800,36081023800,"Census Tract 238, Queens County, New York",1382,107,134,71,1248,97
1400000US36081024000,36081024000,"Census Tract 240, Queens County, New York",1965,75,172,66,1793,101
1400000US36081024300,36081024300,"Census Tract 243, Queens County, New York",1846,96,949,135,897,123
1400000US36081024500,36081024500,"Census Tract 245, Queens County, New York",2179,82,900,206,1279,212
1400000US36081024600,36081024600,"Census Tract 246, Queens County, New York",0,11,0,11,0,11
1400000US36081024700,36081024700,"Census Tract 247, Queens County, New York",450,41,96,45,354,55
1400000US36081024900,36081024900,"Census Tract 249, Queens County, New York",1968,142,245,104,1723,155
